STATION|NAMES, name, id, nbAntennas
STATION|KEYS, 0, 1, 0
STATION, POGO, 1, 13
STATION, HULA, 2, 7
STATION, COOK, 3, 12
STATION, INDI, 4, 2
STATION, BOSS, 5, 10
STATION, LION, 6, 9
STATION, GUAM, 7, 5
STATION, PIKE, 8, 6
STATION, REEF, 9, 1
STATION, HAWK, 10, 10
STATION, DICE, 11, 7
STATION, EVCF, 12, 10
STATION, SUN3, 13, 5

ALTERNATIVE|NAMES, taskName, stationId, startMin, duration, endMax
ALTERNATIVE, 384A, 1, 62400, 2018, 64500
ALTERNATIVE, 384A, 3, 62400, 2018, 64500
ALTERNATIVE, 384A, 11, 62400, 2018, 64500
ALTERNATIVE, 384A, 13, 62400, 2018, 64500
ALTERNATIVE, 384A, 5, 62400, 2018, 64500
ALTERNATIVE, 384A, 6, 62400, 2018, 64500
ALTERNATIVE, 384A, 8, 62400, 2018, 64500
ALTERNATIVE, 384B, 1, 61800, 2042, 63900
ALTERNATIVE, 384B, 3, 61800, 2042, 63900
ALTERNATIVE, 384B, 11, 61800, 2042, 63900
ALTERNATIVE, 384B, 13, 61800, 2042, 63900
ALTERNATIVE, 384B, 5, 61800, 2042, 63900
ALTERNATIVE, 384B, 6, 61800, 2042, 63900
ALTERNATIVE, 384B, 8, 61800, 2042, 63900
ALTERNATIVE, 385, 7, 60060, 812, 66960
ALTERNATIVE, 385, 9, 60060, 812, 66960
ALTERNATIVE, 385A, 7, 63420, 857, 70320
ALTERNATIVE, 385A, 9, 63420, 857, 70320
ALTERNATIVE, 385B, 7, 62340, 1467, 69240
ALTERNATIVE, 385B, 9, 62340, 1467, 69240
ALTERNATIVE, 386, 10, 64020, 1301, 67320
ALTERNATIVE, 386, 6, 64020, 1301, 67320
ALTERNATIVE, 386, 9, 64020, 1301, 67320
ALTERNATIVE, 386A, 10, 65640, 1161, 68940
ALTERNATIVE, 386A, 6, 65640, 1161, 68940
ALTERNATIVE, 386A, 9, 65640, 1161, 68940
ALTERNATIVE, 386B, 10, 66600, 1352, 69900
ALTERNATIVE, 386B, 6, 66600, 1352, 69900
ALTERNATIVE, 386B, 9, 66600, 1352, 69900
ALTERNATIVE, 387, 2, 63120, 1429, 67620
ALTERNATIVE, 387, 3, 63120, 1429, 67620
ALTERNATIVE, 387, 10, 63120, 1429, 67620
ALTERNATIVE, 387, 5, 63120, 1429, 67620
ALTERNATIVE, 387, 8, 63120, 1429, 67620
ALTERNATIVE, 387A, 2, 64980, 936, 69480
ALTERNATIVE, 387A, 3, 64980, 936, 69480
ALTERNATIVE, 387A, 10, 64980, 936, 69480
ALTERNATIVE, 387A, 5, 64980, 936, 69480
ALTERNATIVE, 387A, 8, 64980, 936, 69480
ALTERNATIVE, 387B, 2, 65280, 1345, 69780
ALTERNATIVE, 387B, 3, 65280, 1345, 69780
ALTERNATIVE, 387B, 10, 65280, 1345, 69780
ALTERNATIVE, 387B, 5, 65280, 1345, 69780
ALTERNATIVE, 387B, 8, 65280, 1345, 69780
ALTERNATIVE, 388, 2, 64020, 740, 68820
ALTERNATIVE, 388, 3, 64020, 740, 68820
ALTERNATIVE, 388, 5, 64020, 740, 68820
ALTERNATIVE, 388, 8, 64020, 740, 68820
ALTERNATIVE, 388A, 2, 67080, 663, 71880
ALTERNATIVE, 388A, 3, 67080, 663, 71880
ALTERNATIVE, 388A, 5, 67080, 663, 71880
ALTERNATIVE, 388A, 8, 67080, 663, 71880
ALTERNATIVE, 388B, 2, 66300, 851, 71100
ALTERNATIVE, 388B, 3, 66300, 851, 71100
ALTERNATIVE, 388B, 5, 66300, 851, 71100
ALTERNATIVE, 388B, 8, 66300, 851, 71100
ALTERNATIVE, 389, 5, 62220, 1119, 67020
ALTERNATIVE, 389, 6, 62220, 1119, 67020
ALTERNATIVE, 389, 8, 62220, 1119, 67020
ALTERNATIVE, 389A, 5, 63000, 689, 67800
ALTERNATIVE, 389A, 6, 63000, 689, 67800
ALTERNATIVE, 389A, 8, 63000, 689, 67800
ALTERNATIVE, 389B, 5, 62460, 1086, 67260
ALTERNATIVE, 389B, 6, 62460, 1086, 67260
ALTERNATIVE, 389B, 8, 62460, 1086, 67260
ALTERNATIVE, 390, 1, 62580, 1600, 66480
ALTERNATIVE, 390, 2, 62580, 1600, 66480
ALTERNATIVE, 390, 3, 62580, 1600, 66480
ALTERNATIVE, 390, 5, 62580, 1600, 66480
ALTERNATIVE, 390, 8, 62580, 1600, 66480
ALTERNATIVE, 390A, 1, 65580, 1621, 69480
ALTERNATIVE, 390A, 2, 65580, 1621, 69480
ALTERNATIVE, 390A, 3, 65580, 1621, 69480
ALTERNATIVE, 390A, 5, 65580, 1621, 69480
ALTERNATIVE, 390A, 8, 65580, 1621, 69480
ALTERNATIVE, 390B, 1, 65640, 1583, 69540
ALTERNATIVE, 390B, 2, 65640, 1583, 69540
ALTERNATIVE, 390B, 3, 65640, 1583, 69540
ALTERNATIVE, 390B, 5, 65640, 1583, 69540
ALTERNATIVE, 390B, 8, 65640, 1583, 69540
ALTERNATIVE, 391, 2, 62760, 1357, 64860
ALTERNATIVE, 391, 3, 62760, 1357, 64860
ALTERNATIVE, 391, 5, 62760, 1357, 64860
ALTERNATIVE, 391, 7, 62760, 1357, 64860
ALTERNATIVE, 391, 8, 62760, 1357, 64860
ALTERNATIVE, 391A, 2, 63360, 1418, 65460
ALTERNATIVE, 391A, 3, 63360, 1418, 65460
ALTERNATIVE, 391A, 5, 63360, 1418, 65460
ALTERNATIVE, 391A, 7, 63360, 1418, 65460
ALTERNATIVE, 391A, 8, 63360, 1418, 65460
ALTERNATIVE, 391B, 2, 65460, 1209, 67560
ALTERNATIVE, 391B, 3, 65460, 1209, 67560
ALTERNATIVE, 391B, 5, 65460, 1209, 67560
ALTERNATIVE, 391B, 7, 65460, 1209, 67560
ALTERNATIVE, 391B, 8, 65460, 1209, 67560
ALTERNATIVE, 392, 2, 62220, 7450, 69720
ALTERNATIVE, 392, 3, 62220, 7450, 69720
ALTERNATIVE, 392, 5, 62220, 7450, 69720
ALTERNATIVE, 392, 7, 62220, 7450, 69720
ALTERNATIVE, 392, 8, 62220, 7450, 69720
ALTERNATIVE, 392A, 2, 64440, 6089, 71940
ALTERNATIVE, 392A, 3, 64440, 6089, 71940
ALTERNATIVE, 392A, 5, 64440, 6089, 71940
ALTERNATIVE, 392A, 7, 64440, 6089, 71940
ALTERNATIVE, 392A, 8, 64440, 6089, 71940
ALTERNATIVE, 392B, 2, 62400, 7084, 69900
ALTERNATIVE, 392B, 3, 62400, 7084, 69900
ALTERNATIVE, 392B, 5, 62400, 7084, 69900
ALTERNATIVE, 392B, 7, 62400, 7084, 69900
ALTERNATIVE, 392B, 8, 62400, 7084, 69900
ALTERNATIVE, 393, 2, 63300, 1046, 66300
ALTERNATIVE, 393, 13, 64320, 1046, 66300
ALTERNATIVE, 393, 7, 63300, 1046, 66300
ALTERNATIVE, 393A, 2, 64680, 1456, 67680
ALTERNATIVE, 393A, 13, 65700, 1456, 67680
ALTERNATIVE, 393A, 7, 64680, 1456, 67680
ALTERNATIVE, 393B, 2, 65280, 1765, 68280
ALTERNATIVE, 393B, 13, 66300, 1765, 68280
ALTERNATIVE, 393B, 7, 65280, 1765, 68280
ALTERNATIVE, 394, 10, 64440, 668, 69240
ALTERNATIVE, 394, 5, 64440, 668, 69240
ALTERNATIVE, 394, 6, 64440, 668, 69240
ALTERNATIVE, 394, 9, 64440, 668, 69240
ALTERNATIVE, 394A, 10, 65820, 766, 70620
ALTERNATIVE, 394A, 5, 65820, 766, 70620
ALTERNATIVE, 394A, 6, 65820, 766, 70620
ALTERNATIVE, 394A, 9, 65820, 766, 70620
ALTERNATIVE, 394B, 10, 66240, 822, 71040
ALTERNATIVE, 394B, 5, 66240, 822, 71040
ALTERNATIVE, 394B, 6, 66240, 822, 71040
ALTERNATIVE, 394B, 9, 66240, 822, 71040
ALTERNATIVE, 395, 2, 63060, 928, 64860
ALTERNATIVE, 395, 3, 63060, 928, 64860
ALTERNATIVE, 395, 11, 63060, 928, 64860
ALTERNATIVE, 395, 13, 63060, 928, 64860
ALTERNATIVE, 395, 7, 63060, 928, 64860
ALTERNATIVE, 395, 8, 63060, 928, 64860
ALTERNATIVE, 395A, 2, 63060, 1468, 64860
ALTERNATIVE, 395A, 3, 63060, 1468, 64860
ALTERNATIVE, 395A, 11, 63060, 1468, 64860
ALTERNATIVE, 395A, 13, 63060, 1468, 64860
ALTERNATIVE, 395A, 7, 63060, 1468, 64860
ALTERNATIVE, 395A, 8, 63060, 1468, 64860
ALTERNATIVE, 395B, 2, 64260, 1257, 66060
ALTERNATIVE, 395B, 3, 64260, 1257, 66060
ALTERNATIVE, 395B, 11, 64260, 1257, 66060
ALTERNATIVE, 395B, 13, 64260, 1257, 66060
ALTERNATIVE, 395B, 7, 64260, 1257, 66060
ALTERNATIVE, 395B, 8, 64260, 1257, 66060
ALTERNATIVE, 396, 6, 65640, 6565, 73260
ALTERNATIVE, 396, 9, 65640, 6565, 73260
ALTERNATIVE, 396A, 6, 66840, 7264, 74460
ALTERNATIVE, 396A, 9, 66840, 7264, 74460
ALTERNATIVE, 396B, 6, 66720, 5214, 74340
ALTERNATIVE, 396B, 9, 66720, 5214, 74340
ALTERNATIVE, 397, 2, 64980, 1030, 69480
ALTERNATIVE, 397, 3, 64980, 1030, 69480
ALTERNATIVE, 397, 10, 64980, 1030, 69480
ALTERNATIVE, 397, 5, 64980, 1030, 69480
ALTERNATIVE, 397, 8, 64980, 1030, 69480
ALTERNATIVE, 397A, 2, 65340, 1286, 69840
ALTERNATIVE, 397A, 3, 65340, 1286, 69840
ALTERNATIVE, 397A, 10, 65340, 1286, 69840
ALTERNATIVE, 397A, 5, 65340, 1286, 69840
ALTERNATIVE, 397A, 8, 65340, 1286, 69840
ALTERNATIVE, 397B, 2, 66540, 1431, 71040
ALTERNATIVE, 397B, 3, 66540, 1431, 71040
ALTERNATIVE, 397B, 10, 66540, 1431, 71040
ALTERNATIVE, 397B, 5, 66540, 1431, 71040
ALTERNATIVE, 397B, 8, 66540, 1431, 71040
ALTERNATIVE, 398, 6, 65460, 1336, 68760
ALTERNATIVE, 398, 9, 65460, 1336, 68760
ALTERNATIVE, 398A, 6, 68700, 2062, 72000
ALTERNATIVE, 398A, 9, 68700, 2062, 72000
ALTERNATIVE, 398B, 6, 65520, 1867, 68820
ALTERNATIVE, 398B, 9, 65520, 1867, 68820
ALTERNATIVE, 399, 10, 66540, 619, 71340
ALTERNATIVE, 399, 5, 66540, 619, 71340
ALTERNATIVE, 399, 6, 66540, 619, 71340
ALTERNATIVE, 399, 9, 66540, 619, 71340
ALTERNATIVE, 399A, 10, 67500, 1198, 72300
ALTERNATIVE, 399A, 5, 67500, 1198, 72300
ALTERNATIVE, 399A, 6, 67500, 1198, 72300
ALTERNATIVE, 399A, 9, 67500, 1198, 72300
ALTERNATIVE, 399B, 10, 67140, 1128, 71940
ALTERNATIVE, 399B, 5, 67140, 1128, 71940
ALTERNATIVE, 399B, 6, 67140, 1128, 71940
ALTERNATIVE, 399B, 9, 67140, 1128, 71940
ALTERNATIVE, 400, 3, 66360, 876, 71160
ALTERNATIVE, 400, 5, 66360, 876, 71160
ALTERNATIVE, 400, 6, 66360, 876, 71160
ALTERNATIVE, 400, 8, 66360, 876, 71160
ALTERNATIVE, 400A, 3, 69780, 773, 74580
ALTERNATIVE, 400A, 5, 69780, 773, 74580
ALTERNATIVE, 400A, 6, 69780, 773, 74580
ALTERNATIVE, 400A, 8, 69780, 773, 74580
ALTERNATIVE, 400B, 3, 68880, 1127, 73680
ALTERNATIVE, 400B, 5, 68880, 1127, 73680
ALTERNATIVE, 400B, 6, 68880, 1127, 73680
ALTERNATIVE, 400B, 8, 68880, 1127, 73680
ALTERNATIVE, 401, 2, 68400, 846, 73200
ALTERNATIVE, 401, 7, 68400, 846, 73200
ALTERNATIVE, 401, 9, 68400, 846, 73200
ALTERNATIVE, 401A, 2, 70800, 632, 75600
ALTERNATIVE, 401A, 7, 70800, 632, 75600
ALTERNATIVE, 401A, 9, 70800, 632, 75600
ALTERNATIVE, 401B, 2, 70800, 774, 75600
ALTERNATIVE, 401B, 7, 70800, 774, 75600
ALTERNATIVE, 401B, 9, 70800, 774, 75600
ALTERNATIVE, 402, 10, 66960, 865, 71760
ALTERNATIVE, 402, 5, 66960, 865, 71760
ALTERNATIVE, 402, 6, 66960, 865, 71760
ALTERNATIVE, 402A, 10, 67800, 773, 72600
ALTERNATIVE, 402A, 5, 67800, 773, 72600
ALTERNATIVE, 402A, 6, 67800, 773, 72600
ALTERNATIVE, 402B, 10, 67380, 921, 72180
ALTERNATIVE, 402B, 5, 67380, 921, 72180
ALTERNATIVE, 402B, 6, 67380, 921, 72180
ALTERNATIVE, 403, 2, 66180, 939, 73080
ALTERNATIVE, 403, 3, 66180, 939, 73080
ALTERNATIVE, 403, 7, 66180, 939, 73080
ALTERNATIVE, 403, 8, 66180, 939, 73080
ALTERNATIVE, 403A, 2, 66960, 1318, 73860
ALTERNATIVE, 403A, 3, 66960, 1318, 73860
ALTERNATIVE, 403A, 7, 66960, 1318, 73860
ALTERNATIVE, 403A, 8, 66960, 1318, 73860
ALTERNATIVE, 403B, 2, 67080, 778, 73980
ALTERNATIVE, 403B, 3, 67080, 778, 73980
ALTERNATIVE, 403B, 7, 67080, 778, 73980
ALTERNATIVE, 403B, 8, 67080, 778, 73980
ALTERNATIVE, 404, 10, 68940, 1353, 72240
ALTERNATIVE, 404, 6, 68940, 1353, 72240
ALTERNATIVE, 404, 9, 68940, 1353, 72240
ALTERNATIVE, 404A, 10, 70260, 886, 73560
ALTERNATIVE, 404A, 6, 70260, 886, 73560
ALTERNATIVE, 404A, 9, 70260, 886, 73560
ALTERNATIVE, 404B, 10, 70560, 753, 73860
ALTERNATIVE, 404B, 6, 70560, 753, 73860
ALTERNATIVE, 404B, 9, 70560, 753, 73860
ALTERNATIVE, 405, 2, 66900, 1437, 73800
ALTERNATIVE, 405, 7, 66900, 1437, 73800
ALTERNATIVE, 405, 9, 66900, 1437, 73800
ALTERNATIVE, 405A, 2, 68220, 1053, 75120
ALTERNATIVE, 405A, 7, 68220, 1053, 75120
ALTERNATIVE, 405A, 9, 68220, 1053, 75120
ALTERNATIVE, 405B, 2, 68520, 1490, 75420
ALTERNATIVE, 405B, 7, 68520, 1490, 75420
ALTERNATIVE, 405B, 9, 68520, 1490, 75420
ALTERNATIVE, 406, 5, 70380, 1468, 73080
ALTERNATIVE, 406, 6, 70380, 1468, 73080
ALTERNATIVE, 406, 9, 70380, 1468, 73080
ALTERNATIVE, 406A, 5, 71160, 952, 73860
ALTERNATIVE, 406A, 6, 71160, 952, 73860
ALTERNATIVE, 406A, 9, 71160, 952, 73860
ALTERNATIVE, 406B, 5, 73680, 853, 76380
ALTERNATIVE, 406B, 6, 73680, 853, 76380
ALTERNATIVE, 406B, 9, 73680, 853, 76380
ALTERNATIVE, 407, 2, 70920, 1621, 73920
ALTERNATIVE, 407, 3, 70920, 1621, 73920
ALTERNATIVE, 407, 11, 70920, 1621, 73920
ALTERNATIVE, 407, 13, 70920, 1621, 73920
ALTERNATIVE, 407, 7, 70920, 1621, 73920
ALTERNATIVE, 407, 8, 70920, 1621, 73920
ALTERNATIVE, 407A, 2, 73380, 1131, 76380
ALTERNATIVE, 407A, 3, 73380, 1131, 76380
ALTERNATIVE, 407A, 11, 73380, 1131, 76380
ALTERNATIVE, 407A, 13, 73380, 1131, 76380
ALTERNATIVE, 407A, 7, 73380, 1131, 76380
ALTERNATIVE, 407A, 8, 73380, 1131, 76380
ALTERNATIVE, 407B, 2, 74280, 1271, 77280
ALTERNATIVE, 407B, 3, 74280, 1271, 77280
ALTERNATIVE, 407B, 11, 74280, 1271, 77280
ALTERNATIVE, 407B, 13, 74280, 1271, 77280
ALTERNATIVE, 407B, 7, 74280, 1271, 77280
ALTERNATIVE, 407B, 8, 74280, 1271, 77280
ALTERNATIVE, 408, 10, 69540, 634, 74340
ALTERNATIVE, 408, 5, 69540, 634, 74340
ALTERNATIVE, 408, 6, 69540, 634, 74340
ALTERNATIVE, 408, 8, 69540, 634, 74340
ALTERNATIVE, 408A, 10, 69960, 848, 74760
ALTERNATIVE, 408A, 5, 69960, 848, 74760
ALTERNATIVE, 408A, 6, 69960, 848, 74760
ALTERNATIVE, 408A, 8, 69960, 848, 74760
ALTERNATIVE, 408B, 10, 71220, 634, 76020
ALTERNATIVE, 408B, 5, 71220, 634, 76020
ALTERNATIVE, 408B, 6, 71220, 634, 76020
ALTERNATIVE, 408B, 8, 71220, 634, 76020
ALTERNATIVE, 409, 2, 72120, 918, 76920
ALTERNATIVE, 409, 3, 72120, 918, 76920
ALTERNATIVE, 409, 7, 72120, 918, 76920
ALTERNATIVE, 409, 8, 72120, 918, 76920
ALTERNATIVE, 409A, 2, 75480, 1091, 80280
ALTERNATIVE, 409A, 3, 75480, 1091, 80280
ALTERNATIVE, 409A, 7, 75480, 1091, 80280
ALTERNATIVE, 409A, 8, 75480, 1091, 80280
ALTERNATIVE, 409B, 2, 74220, 805, 79020
ALTERNATIVE, 409B, 3, 74220, 805, 79020
ALTERNATIVE, 409B, 7, 74220, 805, 79020
ALTERNATIVE, 409B, 8, 74220, 805, 79020
ALTERNATIVE, 410, 2, 72060, 1447, 77460
ALTERNATIVE, 410, 3, 72060, 1447, 77460
ALTERNATIVE, 410, 7, 72060, 1447, 77460
ALTERNATIVE, 410A, 2, 74520, 1288, 79920
ALTERNATIVE, 410A, 3, 74520, 1288, 79920
ALTERNATIVE, 410A, 7, 74520, 1288, 79920
ALTERNATIVE, 410B, 2, 74340, 1407, 79740
ALTERNATIVE, 410B, 3, 74340, 1407, 79740
ALTERNATIVE, 410B, 7, 74340, 1407, 79740
ALTERNATIVE, 411, 1, 70920, 2172, 84420
ALTERNATIVE, 411, 3, 70920, 2172, 83460
ALTERNATIVE, 411, 5, 70920, 2172, 84420
ALTERNATIVE, 411, 6, 71460, 2172, 84420
ALTERNATIVE, 411, 8, 70920, 2172, 84420
ALTERNATIVE, 411A, 1, 70980, 3434, 84480
ALTERNATIVE, 411A, 3, 70980, 3434, 83520
ALTERNATIVE, 411A, 5, 70980, 3434, 84480
ALTERNATIVE, 411A, 6, 71520, 3434, 84480
ALTERNATIVE, 411A, 8, 70980, 3434, 84480
ALTERNATIVE, 411B, 1, 70980, 2726, 84480
ALTERNATIVE, 411B, 3, 70980, 2726, 83520
ALTERNATIVE, 411B, 5, 70980, 2726, 84480
ALTERNATIVE, 411B, 6, 71520, 2726, 84480
ALTERNATIVE, 411B, 8, 70980, 2726, 84480
ALTERNATIVE, 412, 1, 71760, 1328, 73560
ALTERNATIVE, 412, 11, 71760, 1328, 73560
ALTERNATIVE, 412, 6, 71760, 1328, 73560
ALTERNATIVE, 412, 9, 71760, 1328, 73560
ALTERNATIVE, 412A, 1, 72600, 1618, 74400
ALTERNATIVE, 412A, 11, 72600, 1618, 74400
ALTERNATIVE, 412A, 6, 72600, 1618, 74400
ALTERNATIVE, 412A, 9, 72600, 1618, 74400
ALTERNATIVE, 412B, 1, 74340, 1241, 76140
ALTERNATIVE, 412B, 11, 74340, 1241, 76140
ALTERNATIVE, 412B, 6, 74340, 1241, 76140
ALTERNATIVE, 412B, 9, 74340, 1241, 76140
ALTERNATIVE, 413, 6, 73680, 1467, 77280
ALTERNATIVE, 413, 7, 73680, 1467, 77280
ALTERNATIVE, 413, 9, 73680, 1467, 77280
ALTERNATIVE, 413A, 6, 74460, 1480, 78060
ALTERNATIVE, 413A, 7, 74460, 1480, 78060
ALTERNATIVE, 413A, 9, 74460, 1480, 78060
ALTERNATIVE, 413B, 6, 76920, 1482, 80520
ALTERNATIVE, 413B, 7, 76920, 1482, 80520
ALTERNATIVE, 413B, 9, 76920, 1482, 80520
ALTERNATIVE, 414, 1, 72480, 2147, 75480
ALTERNATIVE, 414, 11, 72480, 2147, 75480
ALTERNATIVE, 414, 5, 72480, 2147, 75480
ALTERNATIVE, 414, 6, 72480, 2147, 75480
ALTERNATIVE, 414, 9, 72480, 2147, 75480
ALTERNATIVE, 414A, 1, 73620, 1531, 76620
ALTERNATIVE, 414A, 11, 73620, 1531, 76620
ALTERNATIVE, 414A, 5, 73620, 1531, 76620
ALTERNATIVE, 414A, 6, 73620, 1531, 76620
ALTERNATIVE, 414A, 9, 73620, 1531, 76620
ALTERNATIVE, 414B, 1, 73320, 2837, 76320
ALTERNATIVE, 414B, 11, 73320, 2837, 76320
ALTERNATIVE, 414B, 5, 73320, 2837, 76320
ALTERNATIVE, 414B, 6, 73320, 2837, 76320
ALTERNATIVE, 414B, 9, 73320, 2837, 76320
ALTERNATIVE, 415, 2, 74160, 1344, 78660
ALTERNATIVE, 415, 3, 74160, 1344, 78660
ALTERNATIVE, 415, 10, 74160, 1344, 78660
ALTERNATIVE, 415, 7, 74160, 1344, 78660
ALTERNATIVE, 415A, 2, 75660, 879, 80160
ALTERNATIVE, 415A, 3, 75660, 879, 80160
ALTERNATIVE, 415A, 10, 75660, 879, 80160
ALTERNATIVE, 415A, 7, 75660, 879, 80160
ALTERNATIVE, 415B, 2, 76620, 915, 81120
ALTERNATIVE, 415B, 3, 76620, 915, 81120
ALTERNATIVE, 415B, 10, 76620, 915, 81120
ALTERNATIVE, 415B, 7, 76620, 915, 81120
ALTERNATIVE, 416, 1, 73620, 11120, 86340
ALTERNATIVE, 416, 11, 73620, 11120, 86340
ALTERNATIVE, 416, 5, 73620, 11120, 86340
ALTERNATIVE, 416, 6, 73620, 11120, 86340
ALTERNATIVE, 416A, 1, 77160, 10318, 89880
ALTERNATIVE, 416A, 11, 77160, 10318, 89880
ALTERNATIVE, 416A, 5, 77160, 10318, 89880
ALTERNATIVE, 416A, 6, 77160, 10318, 89880
ALTERNATIVE, 416B, 1, 74340, 6902, 87060
ALTERNATIVE, 416B, 11, 74340, 6902, 87060
ALTERNATIVE, 416B, 5, 74340, 6902, 87060
ALTERNATIVE, 416B, 6, 74340, 6902, 87060
ALTERNATIVE, 417, 10, 72960, 1179, 76260
ALTERNATIVE, 417, 6, 72960, 1179, 76260
ALTERNATIVE, 417, 9, 72960, 1179, 76260
ALTERNATIVE, 417A, 10, 74880, 911, 78180
ALTERNATIVE, 417A, 6, 74880, 911, 78180
ALTERNATIVE, 417A, 9, 74880, 911, 78180
ALTERNATIVE, 417B, 10, 74520, 1388, 77820
ALTERNATIVE, 417B, 6, 74520, 1388, 77820
ALTERNATIVE, 417B, 9, 74520, 1388, 77820
ALTERNATIVE, 418, 10, 72840, 1063, 77640
ALTERNATIVE, 418, 6, 72840, 1063, 77640
ALTERNATIVE, 418, 9, 72840, 1063, 77640
ALTERNATIVE, 418A, 10, 73800, 824, 78600
ALTERNATIVE, 418A, 6, 73800, 824, 78600
ALTERNATIVE, 418A, 9, 73800, 824, 78600
ALTERNATIVE, 418B, 10, 74820, 1106, 79620
ALTERNATIVE, 418B, 6, 74820, 1106, 79620
ALTERNATIVE, 418B, 9, 74820, 1106, 79620
ALTERNATIVE, 419, 1, 73260, 1354, 75960
ALTERNATIVE, 419, 3, 73260, 1354, 75960
ALTERNATIVE, 419, 5, 73260, 1354, 75960
ALTERNATIVE, 419, 6, 73260, 1354, 75960
ALTERNATIVE, 419, 8, 73260, 1354, 75960
ALTERNATIVE, 419A, 1, 75720, 1054, 78420
ALTERNATIVE, 419A, 3, 75720, 1054, 78420
ALTERNATIVE, 419A, 5, 75720, 1054, 78420
ALTERNATIVE, 419A, 6, 75720, 1054, 78420
ALTERNATIVE, 419A, 8, 75720, 1054, 78420
ALTERNATIVE, 419B, 1, 75240, 1090, 77940
ALTERNATIVE, 419B, 3, 75240, 1090, 77940
ALTERNATIVE, 419B, 5, 75240, 1090, 77940
ALTERNATIVE, 419B, 6, 75240, 1090, 77940
ALTERNATIVE, 419B, 8, 75240, 1090, 77940
ALTERNATIVE, 420, 1, 73440, 974, 78600
ALTERNATIVE, 420, 2, 73200, 974, 78600
ALTERNATIVE, 420, 3, 73200, 974, 78600
ALTERNATIVE, 420, 5, 73200, 974, 78600
ALTERNATIVE, 420, 6, 75060, 974, 78600
ALTERNATIVE, 420, 8, 73200, 974, 78600
ALTERNATIVE, 420A, 1, 75180, 1424, 80340
ALTERNATIVE, 420A, 2, 74940, 1424, 80340
ALTERNATIVE, 420A, 3, 74940, 1424, 80340
ALTERNATIVE, 420A, 5, 74940, 1424, 80340
ALTERNATIVE, 420A, 6, 76800, 1424, 80340
ALTERNATIVE, 420A, 8, 74940, 1424, 80340
ALTERNATIVE, 420B, 1, 73800, 790, 78960
ALTERNATIVE, 420B, 2, 73560, 790, 78960
ALTERNATIVE, 420B, 3, 73560, 790, 78960
ALTERNATIVE, 420B, 5, 73560, 790, 78960
ALTERNATIVE, 420B, 6, 75420, 790, 78960
ALTERNATIVE, 420B, 8, 73560, 790, 78960
ALTERNATIVE, 421, 6, 75000, 3384, 91500
ALTERNATIVE, 421, 9, 75000, 3384, 91500
ALTERNATIVE, 421A, 6, 76620, 4607, 93120
ALTERNATIVE, 421A, 9, 76620, 4607, 93120
ALTERNATIVE, 421B, 6, 75840, 5936, 92340
ALTERNATIVE, 421B, 9, 75840, 5936, 92340
ALTERNATIVE, 422, 11, 72360, 1764, 74160
ALTERNATIVE, 422, 7, 72360, 1764, 74160
ALTERNATIVE, 422, 9, 72360, 1764, 74160
ALTERNATIVE, 422A, 11, 72900, 1393, 74700
ALTERNATIVE, 422A, 7, 72900, 1393, 74700
ALTERNATIVE, 422A, 9, 72900, 1393, 74700
ALTERNATIVE, 422B, 11, 73920, 1793, 75720
ALTERNATIVE, 422B, 7, 73920, 1793, 75720
ALTERNATIVE, 422B, 9, 73920, 1793, 75720
ALTERNATIVE, 423, 2, 73260, 1378, 75960
ALTERNATIVE, 423, 3, 73260, 1378, 75960
ALTERNATIVE, 423, 5, 73260, 1378, 75960
ALTERNATIVE, 423, 8, 73260, 1378, 75960
ALTERNATIVE, 423A, 2, 74040, 1111, 76740
ALTERNATIVE, 423A, 3, 74040, 1111, 76740
ALTERNATIVE, 423A, 5, 74040, 1111, 76740
ALTERNATIVE, 423A, 8, 74040, 1111, 76740
ALTERNATIVE, 423B, 2, 75360, 925, 78060
ALTERNATIVE, 423B, 3, 75360, 925, 78060
ALTERNATIVE, 423B, 5, 75360, 925, 78060
ALTERNATIVE, 423B, 8, 75360, 925, 78060
ALTERNATIVE, 424, 1, 72900, 4342, 78960
ALTERNATIVE, 424, 11, 72900, 4342, 78960
ALTERNATIVE, 424, 5, 72900, 4342, 78960
ALTERNATIVE, 424, 6, 72900, 4342, 78960
ALTERNATIVE, 424A, 1, 76140, 4898, 82200
ALTERNATIVE, 424A, 11, 76140, 4898, 82200
ALTERNATIVE, 424A, 5, 76140, 4898, 82200
ALTERNATIVE, 424A, 6, 76140, 4898, 82200
ALTERNATIVE, 424B, 1, 74640, 4617, 80700
ALTERNATIVE, 424B, 11, 74640, 4617, 80700
ALTERNATIVE, 424B, 5, 74640, 4617, 80700
ALTERNATIVE, 424B, 6, 74640, 4617, 80700
ALTERNATIVE, 425, 10, 76260, 1079, 81060
ALTERNATIVE, 425, 5, 76260, 1079, 81060
ALTERNATIVE, 425, 6, 76260, 1079, 81060
ALTERNATIVE, 425, 8, 76260, 1079, 81060
ALTERNATIVE, 425A, 10, 79800, 792, 84600
ALTERNATIVE, 425A, 5, 79800, 792, 84600
ALTERNATIVE, 425A, 6, 79800, 792, 84600
ALTERNATIVE, 425A, 8, 79800, 792, 84600
ALTERNATIVE, 425B, 10, 77640, 1009, 82440
ALTERNATIVE, 425B, 5, 77640, 1009, 82440
ALTERNATIVE, 425B, 6, 77640, 1009, 82440
